,Balance,CreditScore,Age,Tenure,EstimatedSalary,DaysLastTransaction,Geography,Gender,MembershipType,HasCrCard,Exited
356,126776.3,850.0,57.0,8.0,132298.49,7.0,Spain,Female,FullAccess,True,False
357,0.0,522.0,34.0,9.0,174248.52,47.0,Spain,Male,Savings,True,True
358,101960.74,737.0,41.0,1.0,123547.28,29.0,Italy,Male,Savings,True,False
359,0.0,520.0,58.0,3.0,32790.02,28.0,France,Male,FullAccess,False,False
360,0.0,706.0,28.0,3.0,181543.67,9.0,Netherlands,Male,FullAccess,False,False
361,150842.93,652.0,45.0,2.0,2319.96,10.0,Germany,Female,Savings,True,True
363,99027.61,443.0,29.0,9.0,10940.4,70.0,Germany,Female,FullAccess,True,False
364,0.0,640.0,68.0,9.0,199493.38,2.0,Netherlands,Male,FullAccess,True,False
365,0.0,628.0,33.0,3.0,188193.25,5.0,Spain,Female,Savings,True,False
366,87271.41,540.0,42.0,9.0,172572.64,60.0,Netherlands,Male,FullAccess,True,False
367,102742.91,460.0,35.0,5.0,189339.6,7.0,Italy,Female,FullAccess,True,False
368,40105.51,636.0,34.0,2.0,53512.16,11.0,Germany,Male,FullAccess,False,False
369,152265.43,593.0,29.0,2.0,34004.44,34.0,France,Female,Savings,True,False
370,0.0,801.0,42.0,4.0,10598.29,26.0,Netherlands,Male,Savings,True,False
371,106307.91,640.0,75.0,1.0,113428.77,29.0,Netherlands,Female,FullAccess,False,False
372,107884.81,611.0,31.0,0.0,183487.98,22.0,Netherlands,Male,FullAccess,True,False
373,125013.72,802.0,37.0,1.0,100000.325,29.0,Germany,Male,Savings,True,False
377,152390.26,572.0,35.0,4.0,128123.66,75.0,Netherlands,Male,Savings,True,False
378,34013.63,629.0,30.0,2.0,19570.63,32.0,Italy,Male,Savings,True,False
380,0.0,483.0,50.0,5.0,111020.24,9.0,Netherlands,Female,FullAccess,True,False
381,101583.11,690.0,36.0,7.0,123775.15,75.0,Netherlands,Male,FullAccess,True,False
382,77168.87,492.0,30.0,10.0,100000.325,11.0,Italy,Female,Savings,False,False
384,105934.96,705.0,37.0,3.0,82463.69,73.0,Netherlands,Male,Savings,True,False
385,0.0,652.0,37.0,5.0,15928.49,4.0,Italy,Female,Savings,True,False
386,0.0,611.0,46.0,5.0,45886.33,48.0,Spain,Male,FullAccess,True,False
387,0.0,730.0,62.0,2.0,186489.95,2.0,Spain,Male,FullAccess,True,False
388,0.0,709.0,45.0,2.0,162922.65,17.0,Netherlands,Female,FullAccess,False,False
389,161525.96,544.0,21.0,10.0,9262.77,43.0,Netherlands,Female,FullAccess,True,False
390,147199.07,712.0,29.0,7.0,100000.325,27.0,Germany,Female,Savings,True,False
391,183102.29,752.0,38.0,3.0,71557.12,2.0,Italy,Male,Savings,True,False
392,127209.0,648.0,46.0,9.0,77405.95,83.0,Spain,Male,Savings,True,True
393,0.0,652.0,38.0,8.0,417.41,50.0,Spain,Male,FullAccess,False,True
394,97378.54,594.0,24.0,0.0,71405.17,10.0,Netherlands,Male,Savings,True,False
395,136925.09,645.0,37.0,2.0,153400.24,22.0,Germany,Female,FullAccess,False,False
396,54503.55,557.0,33.0,3.0,371.05,17.0,France,Male,Savings,True,False
397,0.0,547.0,32.0,8.0,67789.99,76.0,Germany,Male,Savings,True,False
398,0.0,701.0,39.0,9.0,100000.325,8.0,France,Female,FullAccess,False,False
399,135842.41,616.0,66.0,5.0,183840.51,29.0,Netherlands,Female,Savings,True,True
400,63349.75,605.0,52.0,1.0,108887.44,86.0,France,Male,Savings,True,False
401,129499.42,593.0,38.0,4.0,154071.27,21.0,Netherlands,Female,Savings,True,False
402,0.0,751.0,52.0,8.0,179291.85,1.0,Netherlands,Male,FullAccess,True,False
403,70438.01,443.0,36.0,6.0,56937.43,26.0,Spain,Male,FullAccess,False,False
404,0.0,685.0,23.0,8.0,112239.03,29.0,Netherlands,Male,FullAccess,True,False
405,0.0,718.0,36.0,5.0,45909.87,49.0,Italy,Male,Savings,True,False
406,141434.04,652.0,37.0,9.0,173779.25,34.0,Spain,Female,Savings,True,True
407,0.0,611.0,37.0,4.0,125696.26,33.0,Netherlands,Female,FullAccess,True,False
408,152958.29,668.0,37.0,10.0,159585.61,29.0,Netherlands,Male,Savings,True,False
409,138306.34,537.0,41.0,3.0,106761.47,35.0,Netherlands,Female,Savings,True,False
410,0.0,709.0,37.0,10.0,129590.18,48.0,Spain,Male,FullAccess,False,False
411,0.0,850.0,38.0,1.0,80006.65,17.0,Italy,Male,FullAccess,True,False
412,0.0,745.0,31.0,3.0,140451.52,27.0,Spain,Male,Savings,True,False
413,0.0,693.0,41.0,9.0,187929.43,29.0,Italy,Female,OnlineBank,True,True
414,0.0,795.0,35.0,8.0,167155.36,39.0,Spain,Male,FullAccess,True,False
415,0.0,652.0,26.0,8.0,191420.71,49.0,Spain,Male,FullAccess,False,False
416,110368.03,487.0,61.0,5.0,11384.45,48.0,Germany,Female,Savings,False,True
417,89588.35,556.0,39.0,9.0,94898.1,25.0,Italy,Female,Savings,True,False
418,0.0,643.0,46.0,6.0,106781.59,87.0,France,Female,FullAccess,False,False
419,0.0,605.0,37.0,6.0,100000.325,43.0,France,Female,FullAccess,False,False
420,115924.89,756.0,60.0,3.0,93524.19,32.0,Germany,Male,Savings,True,True
421,0.0,586.0,38.0,2.0,87168.46,29.0,France,Female,FullAccess,True,False
422,111756.5,535.0,40.0,7.0,100000.325,48.0,Germany,Male,Savings,True,True
423,0.0,678.0,35.0,4.0,125518.32,50.0,France,Male,Savings,True,False
424,0.0,596.0,39.0,5.0,48963.59,62.0,France,Male,Savings,True,False
425,162923.85,648.0,26.0,9.0,98368.24,69.0,Netherlands,Male,Savings,True,False
426,124576.65,492.0,39.0,10.0,148584.61,38.0,Germany,Male,FullAccess,True,False
428,0.0,486.0,40.0,9.0,76192.21,73.0,Netherlands,Female,Savings,True,False
429,99282.63,568.0,40.0,1.0,134600.94,86.0,Germany,Male,Savings,False,True
430,137946.39,619.0,57.0,3.0,100000.325,17.0,Italy,Male,Savings,True,True
431,127892.57,724.0,41.0,2.0,199645.45,6.0,Netherlands,Male,FullAccess,False,False
432,101084.36,652.0,33.0,0.0,42749.85,73.0,Germany,Female,Savings,True,False
433,114754.08,545.0,37.0,8.0,136050.44,74.0,Germany,Male,Savings,True,True
434,0.0,683.0,33.0,8.0,100000.325,33.0,Netherlands,Male,Savings,False,False
435,99286.98,762.0,51.0,3.0,85578.63,2.0,France,Female,Savings,False,False
436,79871.02,627.0,37.0,4.0,129826.89,39.0,Netherlands,Female,FullAccess,True,False
438,168190.33,800.0,38.0,2.0,68052.08,68.0,Italy,Female,FullAccess,True,False
440,0.0,652.0,35.0,3.0,80190.36,49.0,Netherlands,Female,Savings,False,False
441,0.0,790.0,31.0,9.0,84126.75,67.0,France,Female,Savings,True,False
442,121551.58,534.0,34.0,7.0,70179.0,24.0,France,Female,FullAccess,True,False
443,122220.19,745.0,46.0,2.0,118024.1,25.0,Italy,Male,Savings,True,False
444,116528.15,652.0,47.0,3.0,145704.19,83.0,Netherlands,Male,Savings,True,True
445,77780.29,748.0,26.0,1.0,183049.41,27.0,France,Female,Savings,False,False
447,125832.2,501.0,40.0,5.0,100000.325,23.0,Italy,Male,Savings,True,False
448,0.0,675.0,38.0,6.0,138777.0,53.0,France,Female,Savings,False,True
449,127299.34,652.0,47.0,6.0,124694.99,41.0,Spain,Male,FullAccess,True,False
451,0.0,850.0,40.0,5.0,119232.33,13.0,France,Male,FullAccess,False,False
452,110071.1,592.0,31.0,7.0,43921.36,61.0,Spain,Male,Savings,False,False
453,139432.37,590.0,37.0,3.0,100000.325,74.0,Netherlands,Male,Savings,True,False
456,0.0,733.0,33.0,3.0,7666.73,16.0,Netherlands,Male,Savings,True,False
457,0.0,711.0,38.0,3.0,68487.51,47.0,Netherlands,Male,FullAccess,True,False
458,95556.31,514.0,43.0,1.0,199273.98,23.0,Netherlands,Male,Savings,False,True
460,111681.98,468.0,29.0,1.0,195711.16,1.0,Netherlands,Male,FullAccess,True,False
463,133950.37,662.0,32.0,4.0,48725.68,1.0,Netherlands,Female,Savings,True,True
464,0.0,818.0,37.0,4.0,167036.94,14.0,Spain,Male,FullAccess,True,False
465,89968.69,608.0,33.0,9.0,68777.26,59.0,Netherlands,Male,Savings,True,False
466,0.0,850.0,32.0,9.0,18924.92,2.0,Netherlands,Female,FullAccess,True,False
467,0.0,816.0,38.0,5.0,71905.77,44.0,Netherlands,Female,OnlineBank,True,True
468,0.0,536.0,35.0,8.0,64833.28,35.0,Netherlands,Male,FullAccess,True,False
469,0.0,753.0,35.0,3.0,184843.77,10.0,France,Male,FullAccess,True,False
470,134169.62,652.0,27.0,10.0,176730.02,10.0,Spain,Male,Savings,True,False
471,149762.08,703.0,37.0,1.0,100000.325,57.0,France,Male,Savings,True,True
472,93844.69,774.0,26.0,2.0,28415.36,54.0,Italy,Male,Savings,True,False
473,0.0,785.0,28.0,5.0,77231.27,44.0,Netherlands,Male,FullAccess,True,False
474,0.0,571.0,33.0,1.0,102750.7,53.0,France,Male,FullAccess,True,False
475,141078.37,621.0,46.0,6.0,34580.8,77.0,Germany,Male,Savings,False,True
476,117992.59,652.0,31.0,1.0,183598.77,16.0,Netherlands,Female,Savings,True,False
478,0.0,569.0,38.0,7.0,108469.2,25.0,Italy,Male,Savings,True,False
480,156478.62,788.0,34.0,6.0,181196.76,3.0,Italy,Male,Savings,False,False
481,0.0,525.0,23.0,5.0,160249.1,83.0,Netherlands,Female,FullAccess,True,False
482,0.0,798.0,37.0,8.0,110783.28,33.0,France,Male,Savings,True,False
483,115217.99,486.0,37.0,9.0,144995.33,53.0,Germany,Male,FullAccess,True,False
484,0.0,615.0,61.0,9.0,150227.85,78.0,Netherlands,Male,FullAccess,True,True
485,155470.55,730.0,35.0,0.0,53718.28,14.0,Netherlands,Female,Savings,True,False
486,0.0,641.0,37.0,7.0,100000.325,37.0,France,Male,Savings,True,False
487,135096.77,542.0,39.0,3.0,14353.43,11.0,France,Male,Savings,True,True
488,0.0,692.0,30.0,2.0,130486.57,4.0,Netherlands,Male,FullAccess,False,False
489,0.0,714.0,55.0,5.0,100127.71,3.0,Netherlands,Female,Savings,True,False
490,97541.24,591.0,29.0,1.0,100000.325,30.0,Spain,Male,Savings,True,False
491,156067.05,652.0,41.0,2.0,9983.88,29.0,France,Female,Savings,True,False
492,81550.94,639.0,38.0,4.0,118974.77,4.0,Netherlands,Female,FullAccess,False,False
493,0.0,531.0,47.0,6.0,194998.34,81.0,France,Female,Savings,False,True
494,170061.92,673.0,38.0,2.0,134901.34,84.0,Netherlands,Male,FullAccess,False,True
495,92310.54,652.0,36.0,8.0,72924.56,29.0,Netherlands,Male,Savings,True,False
497,80613.93,806.0,40.0,5.0,142838.64,5.0,France,Male,Savings,True,False
498,121581.56,757.0,26.0,8.0,127059.04,9.0,Germany,Male,FullAccess,True,False
499,0.0,570.0,58.0,8.0,116503.92,24.0,France,Female,Savings,False,True
500,0.0,555.0,32.0,4.0,100000.325,11.0,Netherlands,Male,FullAccess,True,False
501,0.0,692.0,54.0,5.0,88721.84,2.0,France,Male,FullAccess,True,False
502,85891.55,774.0,60.0,5.0,74135.48,29.0,France,Male,Savings,True,True
503,77637.35,638.0,44.0,9.0,111346.22,19.0,Netherlands,Male,FullAccess,True,False
504,0.0,543.0,41.0,4.0,194902.16,69.0,Spain,Female,Savings,False,False
505,0.0,584.0,31.0,5.0,31474.27,58.0,France,Male,FullAccess,True,False
506,116927.89,691.0,30.0,7.0,21198.39,87.0,Germany,Male,Savings,True,False
507,137326.65,684.0,40.0,6.0,186976.6,56.0,Germany,Male,Savings,True,False
508,0.0,733.0,22.0,5.0,100000.325,11.0,Netherlands,Male,FullAccess,True,False
509,0.0,599.0,37.0,2.0,143739.29,5.0,Netherlands,Female,Savings,True,False
510,67238.98,524.0,31.0,10.0,161811.23,10.0,Netherlands,Female,FullAccess,True,False
511,86569.76,632.0,38.0,6.0,98090.91,48.0,Italy,Female,FullAccess,True,False
512,0.0,652.0,34.0,5.0,71095.41,50.0,Netherlands,Male,FullAccess,False,False
513,133598.4,734.0,34.0,6.0,100000.325,9.0,Netherlands,Male,Savings,True,False
514,136188.78,605.0,51.0,3.0,67110.59,10.0,Italy,Male,Savings,True,True
515,0.0,793.0,38.0,9.0,88225.02,45.0,Spain,Male,FullAccess,True,False
516,0.0,468.0,56.0,10.0,62256.87,0.0,France,Female,OnlineBank,False,True
517,120092.52,779.0,37.0,7.0,100000.325,33.0,Germany,Male,FullAccess,True,False
519,89685.92,707.0,58.0,6.0,126471.13,30.0,France,Male,Savings,False,False
520,211774.31,850.0,35.0,1.0,188574.12,79.0,Netherlands,Female,Savings,True,True
521,131317.48,652.0,56.0,7.0,119175.45,21.0,Netherlands,Male,Savings,True,False
522,93722.73,527.0,37.0,5.0,139093.73,12.0,Spain,Male,FullAccess,True,False
523,101160.99,696.0,32.0,8.0,115916.55,24.0,Germany,Male,Savings,True,False
524,120320.54,661.0,48.0,3.0,96463.25,39.0,Netherlands,Male,Savings,False,False
527,0.0,610.0,26.0,8.0,166031.08,90.0,France,Male,FullAccess,True,False
528,152827.99,572.0,48.0,3.0,38411.79,29.0,Germany,Female,Savings,True,True
529,64097.75,673.0,30.0,1.0,77783.35,21.0,France,Male,Savings,True,False
531,135219.57,702.0,26.0,5.0,59747.63,4.0,Netherlands,Female,Savings,False,False
532,93694.42,729.0,32.0,6.0,79919.13,4.0,France,Male,Savings,True,False
533,59408.63,543.0,35.0,10.0,76773.53,55.0,Spain,Male,Savings,True,False
534,114354.95,550.0,40.0,7.0,54018.93,56.0,Netherlands,Female,Savings,True,False
535,0.0,608.0,59.0,1.0,100000.325,82.0,France,Male,Savings,True,True
537,0.0,686.0,34.0,9.0,127569.8,50.0,Netherlands,Male,FullAccess,True,False
538,114931.35,564.0,62.0,5.0,18260.98,23.0,Italy,Female,OnlineBank,False,True
539,111071.36,745.0,28.0,1.0,73275.96,46.0,Netherlands,Female,Savings,True,True
540,0.0,833.0,37.0,8.0,136129.49,25.0,Netherlands,Male,FullAccess,True,False
541,0.0,622.0,26.0,5.0,153237.59,20.0,Netherlands,Male,FullAccess,True,False
542,64740.12,597.0,42.0,4.0,106841.12,5.0,Netherlands,Female,Savings,True,False
543,169312.13,721.0,51.0,0.0,109078.35,68.0,Spain,Male,Savings,True,True
544,0.0,504.0,49.0,7.0,87822.14,4.0,Italy,Female,OnlineBank,False,True
545,112652.08,842.0,44.0,2.0,100000.325,38.0,Netherlands,Female,FullAccess,True,False
546,0.0,587.0,38.0,0.0,47414.15,45.0,Italy,Male,Savings,True,False
547,143964.36,652.0,30.0,7.0,41879.99,83.0,Germany,Female,FullAccess,True,False
549,0.0,749.0,24.0,5.0,47911.03,9.0,France,Male,OnlineBank,True,False
550,0.0,721.0,36.0,3.0,28737.78,66.0,Netherlands,Female,FullAccess,True,False
552,128509.63,652.0,25.0,10.0,121562.33,47.0,Spain,Female,Savings,True,False
553,0.0,417.0,34.0,7.0,55003.79,66.0,Italy,Male,FullAccess,True,False
554,129834.67,574.0,33.0,3.0,193131.42,51.0,Netherlands,Male,Savings,True,False
555,0.0,590.0,51.0,3.0,191932.27,29.0,Italy,Female,OnlineBank,True,True
556,138241.9,587.0,40.0,5.0,159418.1,49.0,Italy,Male,FullAccess,True,False
557,91536.93,598.0,41.0,3.0,100000.325,48.0,Netherlands,Male,Savings,True,True
558,0.0,652.0,53.0,3.0,38913.68,5.0,Netherlands,Male,FullAccess,True,False
559,0.0,850.0,37.0,5.0,705.18,17.0,Spain,Female,Savings,True,False
560,105204.01,584.0,29.0,7.0,138490.03,7.0,Germany,Female,Savings,True,False
561,152968.73,652.0,61.0,1.0,82970.69,16.0,Italy,Male,Savings,False,False
562,158261.68,607.0,36.0,8.0,76744.72,3.0,Netherlands,Male,Savings,True,False
563,0.0,509.0,46.0,1.0,71244.59,49.0,France,Female,Savings,True,True
564,0.0,689.0,38.0,6.0,12182.15,29.0,Spain,Female,Savings,True,False
565,0.0,543.0,36.0,4.0,100000.325,8.0,France,Male,Savings,True,False
566,0.0,438.0,54.0,2.0,191763.07,46.0,Netherlands,Female,Savings,False,True
567,137715.66,652.0,63.0,1.0,37938.74,28.0,Netherlands,Female,Savings,True,False
568,121192.22,737.0,31.0,5.0,74890.58,3.0,Netherlands,Male,FullAccess,True,False
569,0.0,761.0,31.0,7.0,166698.18,12.0,Italy,Male,OnlineBank,True,False
570,100486.18,601.0,44.0,1.0,62678.53,0.0,Netherlands,Male,FullAccess,True,False
571,0.0,651.0,45.0,1.0,67740.08,29.0,France,Male,Savings,True,True
572,92566.53,745.0,37.0,9.0,161519.77,46.0,France,Male,FullAccess,True,False
573,0.0,648.0,49.0,5.0,100000.325,14.0,Italy,Female,FullAccess,True,True
574,110929.96,848.0,40.0,5.0,30876.84,11.0,Italy,Male,Savings,True,False
575,0.0,546.0,27.0,8.0,14858.1,9.0,Italy,Female,FullAccess,True,False
576,138901.61,439.0,37.0,3.0,75685.97,37.0,Netherlands,Female,Savings,True,False
577,123217.66,755.0,30.0,4.0,144183.1,23.0,Italy,Male,FullAccess,False,False
578,0.0,593.0,41.0,5.0,65170.66,76.0,Netherlands,Female,Savings,True,False
579,0.0,701.0,39.0,2.0,82526.92,13.0,Netherlands,Male,FullAccess,True,False
581,108431.87,607.0,33.0,2.0,109291.39,23.0,Netherlands,Female,FullAccess,False,True
582,0.0,586.0,57.0,3.0,6057.81,30.0,Netherlands,Female,FullAccess,False,False
583,72392.41,547.0,37.0,9.0,77077.14,54.0,Netherlands,Female,Savings,True,False
585,100946.71,652.0,51.0,2.0,179614.8,40.0,France,Female,Savings,False,True
586,170491.84,621.0,53.0,9.0,35588.07,65.0,Netherlands,Male,Savings,True,True
587,0.0,725.0,44.0,5.0,117356.14,19.0,France,Male,Savings,True,False
588,0.0,526.0,36.0,1.0,160696.72,58.0,France,Male,Savings,True,False
589,157296.02,519.0,47.0,6.0,147278.43,34.0,Netherlands,Female,FullAccess,False,True
590,144606.22,713.0,37.0,7.0,56594.36,12.0,Netherlands,Female,Savings,True,True
591,0.0,700.0,38.0,8.0,1299.75,49.0,Italy,Male,Savings,True,False
593,0.0,630.0,32.0,4.0,146326.45,45.0,Spain,Male,Savings,False,False
594,0.0,779.0,26.0,5.0,38296.21,6.0,Netherlands,Male,FullAccess,False,False
595,0.0,611.0,41.0,2.0,164061.6,86.0,Germany,Female,Savings,True,False
596,0.0,685.0,37.0,9.0,107811.28,42.0,Spain,Male,Savings,True,False
597,111574.41,646.0,39.0,5.0,30838.51,15.0,Netherlands,Male,Savings,True,False
598,162448.69,683.0,57.0,5.0,100000.325,61.0,Germany,Female,Savings,False,True
599,148249.54,484.0,34.0,4.0,33738.27,23.0,Germany,Female,Savings,False,False
600,0.0,601.0,43.0,8.0,110916.15,3.0,France,Female,OnlineBank,False,True
601,123709.46,762.0,26.0,7.0,169654.57,28.0,Netherlands,Female,FullAccess,True,False
602,0.0,687.0,37.0,9.0,69829.4,16.0,Netherlands,Female,Savings,False,False
603,0.0,566.0,30.0,5.0,54926.51,87.0,Netherlands,Male,Savings,True,True
604,150525.8,702.0,37.0,5.0,94728.49,29.0,France,Male,Savings,True,False
605,0.0,601.0,29.0,9.0,100000.325,9.0,Netherlands,Male,Savings,True,False
606,0.0,699.0,53.0,4.0,111307.98,17.0,Netherlands,Male,FullAccess,False,False
607,0.0,584.0,28.0,10.0,19834.32,38.0,France,Male,FullAccess,True,False
608,0.0,652.0,37.0,5.0,78397.24,12.0,France,Male,FullAccess,True,False
609,111018.98,698.0,51.0,5.0,86410.28,37.0,Germany,Female,Savings,True,False
610,129755.99,495.0,30.0,10.0,172749.65,42.0,Netherlands,Male,Savings,True,False
611,0.0,650.0,27.0,6.0,100000.325,84.0,France,Female,FullAccess,True,False
612,129555.7,605.0,37.0,2.0,13601.79,16.0,Netherlands,Male,Savings,True,False
613,87202.38,652.0,38.0,1.0,77866.91,12.0,Netherlands,Male,Savings,True,False
614,146133.39,688.0,26.0,8.0,175296.76,13.0,Germany,Male,Savings,True,False
615,0.0,727.0,31.0,0.0,121751.04,31.0,Italy,Female,Savings,True,True
616,170184.99,754.0,39.0,6.0,89593.26,80.0,Spain,Male,FullAccess,True,False
617,140745.33,612.0,62.0,8.0,193437.89,58.0,Netherlands,Female,Savings,True,True
618,139070.51,546.0,42.0,7.0,86945.0,10.0,Netherlands,Male,Savings,True,False
619,0.0,673.0,37.0,8.0,183318.79,3.0,Spain,Female,FullAccess,True,False
620,114193.24,593.0,35.0,9.0,71154.1,35.0,France,Male,Savings,True,False
621,167878.5,656.0,40.0,10.0,151887.16,1.0,Spain,Female,Savings,True,False
622,141616.55,535.0,53.0,5.0,75888.65,23.0,Netherlands,Male,FullAccess,True,False
623,0.0,678.0,36.0,3.0,89566.74,28.0,Germany,Male,FullAccess,False,False
624,129120.64,477.0,48.0,2.0,100000.325,14.0,Italy,Female,Savings,False,False
626,141325.56,427.0,37.0,1.0,93839.3,6.0,France,Male,Savings,True,False
627,78653.84,752.0,49.0,2.0,7698.6,50.0,Netherlands,Male,Savings,True,False
628,0.0,649.0,47.0,1.0,145593.85,13.0,Netherlands,Male,FullAccess,True,False
629,142253.65,799.0,28.0,3.0,45042.56,72.0,Italy,Female,Savings,True,False
630,0.0,589.0,61.0,1.0,61108.56,80.0,France,Female,Savings,True,True
631,115988.86,583.0,54.0,6.0,57553.98,77.0,Germany,Female,Savings,True,True
632,75592.43,839.0,33.0,10.0,62674.42,84.0,Netherlands,Female,Savings,True,False
633,0.0,540.0,44.0,3.0,12120.79,14.0,Germany,Male,Savings,True,False
634,67996.23,850.0,37.0,6.0,50129.87,90.0,Italy,Male,FullAccess,False,True
635,0.0,696.0,51.0,5.0,55022.43,54.0,Netherlands,Female,FullAccess,True,False
636,0.0,660.0,33.0,1.0,117834.91,75.0,Netherlands,Female,FullAccess,False,False
637,138778.15,682.0,48.0,1.0,168840.23,20.0,France,Male,Savings,False,False
638,147832.15,744.0,43.0,10.0,24234.11,24.0,France,Female,Savings,True,False
640,116060.08,752.0,48.0,5.0,156618.38,31.0,Spain,Male,Savings,True,True
641,112564.62,706.0,29.0,5.0,42334.38,57.0,Italy,Female,Savings,True,False
642,125406.58,583.0,27.0,1.0,110784.42,9.0,Netherlands,Female,Savings,True,False
643,135134.99,660.0,39.0,5.0,173683.0,75.0,Germany,Female,Savings,True,True
644,133102.92,819.0,37.0,9.0,27046.46,32.0,France,Female,Savings,True,True
645,42157.08,673.0,37.0,8.0,20598.59,76.0,Netherlands,Female,Savings,True,True
646,0.0,652.0,30.0,3.0,104991.28,24.0,France,Female,FullAccess,True,False
647,82259.29,578.0,38.0,7.0,8996.97,73.0,Netherlands,Male,Savings,True,False
648,0.0,438.0,36.0,4.0,64420.5,90.0,Netherlands,Female,FullAccess,True,False
649,0.0,652.0,37.0,6.0,145700.22,21.0,Italy,Male,FullAccess,True,False
650,0.0,629.0,49.0,4.0,100000.325,28.0,France,Male,FullAccess,True,False
651,0.0,720.0,52.0,7.0,14781.12,29.0,France,Male,Savings,True,False
653,133994.52,459.0,48.0,5.0,19287.06,29.0,Italy,Male,Savings,True,True
654,164870.81,729.0,31.0,8.0,9567.39,29.0,Spain,Male,FullAccess,True,False
655,121702.73,498.0,25.0,8.0,132210.49,14.0,Germany,Male,Savings,True,False
656,193858.2,549.0,25.0,6.0,21600.11,25.0,Spain,Male,Savings,False,False
657,131039.97,601.0,54.0,1.0,199661.5,20.0,Germany,Female,FullAccess,True,False
658,113829.45,652.0,64.0,9.0,100000.325,22.0,France,Male,Savings,True,False
659,0.0,751.0,30.0,6.0,15766.1,41.0,Netherlands,Female,FullAccess,True,False
660,81877.38,632.0,41.0,3.0,33642.21,27.0,Germany,Female,Savings,True,False
661,116326.07,694.0,57.0,8.0,117704.65,27.0,Spain,Male,Savings,True,False
662,0.0,678.0,31.0,2.0,58803.28,5.0,Netherlands,Male,FullAccess,True,False
663,0.0,695.0,46.0,4.0,100000.325,19.0,Netherlands,Male,FullAccess,True,False
664,0.0,661.0,41.0,1.0,131300.68,6.0,France,Female,FullAccess,False,False
665,0.0,661.0,33.0,9.0,84174.81,25.0,Italy,Male,FullAccess,True,False
666,0.0,559.0,31.0,3.0,160941.78,10.0,Netherlands,Female,Savings,False,False
667,0.0,652.0,29.0,3.0,143954.99,11.0,Netherlands,Male,FullAccess,True,False
