,Balance,CreditScore,Age,Tenure,EstimatedSalary,DaysLastTransaction,Geography,Gender,MembershipType,HasCrCard,Exited,Clusters
302,129502.49,642.0,40.0,6.0,86099.23,3.0,Germany,Female,FullAccess,False,True,5
303,0.0,545.0,47.0,5.0,38970.14,9.0,Spain,Female,FullAccess,True,False,2
304,0.0,543.0,22.0,8.0,127587.22,66.0,Netherlands,Male,FullAccess,False,False,4
305,0.0,652.0,25.0,7.0,30380.12,45.0,France,Female,FullAccess,True,False,2
306,0.0,840.0,43.0,7.0,90908.95,53.0,France,Female,FullAccess,True,False,2
307,106937.05,630.0,34.0,5.0,138275.01,36.0,Italy,Female,FullAccess,True,False,2
308,114510.85,654.0,32.0,1.0,126143.23,26.0,Germany,Female,Savings,True,False,2
309,0.0,582.0,39.0,5.0,129892.93,29.0,Netherlands,Male,FullAccess,True,False,0
310,0.0,659.0,32.0,3.0,102416.84,21.0,Spain,Male,FullAccess,True,False,6
311,81273.13,762.0,39.0,2.0,18719.67,18.0,Italy,Male,Savings,True,False,6
312,169399.6,568.0,32.0,7.0,100000.325,44.0,Spain,Male,Savings,True,False,6
313,0.0,670.0,25.0,6.0,78358.94,5.0,Italy,Male,FullAccess,True,False,6
314,187841.99,613.0,45.0,1.0,147224.27,15.0,Netherlands,Female,FullAccess,True,False,1
315,0.0,539.0,30.0,0.0,160979.66,66.0,Italy,Male,FullAccess,True,False,6
316,126776.3,850.0,57.0,8.0,132298.49,7.0,Spain,Female,FullAccess,True,False,2
317,0.0,522.0,34.0,9.0,174248.52,47.0,Spain,Male,Savings,True,True,6
318,101960.74,737.0,41.0,1.0,123547.28,29.0,Italy,Male,Savings,True,False,6
319,0.0,520.0,58.0,3.0,32790.02,28.0,France,Male,FullAccess,False,False,4
320,0.0,706.0,28.0,3.0,181543.67,9.0,Netherlands,Male,FullAccess,False,False,4
321,150842.93,652.0,45.0,2.0,2319.96,10.0,Germany,Female,Savings,True,True,2
322,99027.61,443.0,29.0,9.0,10940.4,70.0,Germany,Female,FullAccess,True,False,2
323,0.0,640.0,68.0,9.0,199493.38,2.0,Netherlands,Male,FullAccess,True,False,0
324,0.0,628.0,33.0,3.0,188193.25,5.0,Spain,Female,Savings,True,False,2
325,87271.41,540.0,42.0,9.0,172572.64,60.0,Netherlands,Male,FullAccess,True,False,0
326,102742.91,460.0,35.0,5.0,189339.6,7.0,Italy,Female,FullAccess,True,False,2
327,40105.51,636.0,34.0,2.0,53512.16,11.0,Germany,Male,FullAccess,False,False,4
328,152265.43,593.0,29.0,2.0,34004.44,34.0,France,Female,Savings,True,False,2
329,0.0,801.0,42.0,4.0,10598.29,26.0,Netherlands,Male,Savings,True,False,0
330,106307.91,640.0,75.0,1.0,113428.77,29.0,Netherlands,Female,FullAccess,False,False,5
331,107884.81,611.0,31.0,0.0,183487.98,22.0,Netherlands,Male,FullAccess,True,False,0
332,125013.72,802.0,37.0,1.0,100000.325,29.0,Germany,Male,Savings,True,False,6
333,152390.26,572.0,35.0,4.0,128123.66,75.0,Netherlands,Male,Savings,True,False,0
334,34013.63,629.0,30.0,2.0,19570.63,32.0,Italy,Male,Savings,True,False,6
335,0.0,483.0,50.0,5.0,111020.24,9.0,Netherlands,Female,FullAccess,True,False,1
336,101583.11,690.0,36.0,7.0,123775.15,75.0,Netherlands,Male,FullAccess,True,False,0
337,77168.87,492.0,30.0,10.0,100000.325,11.0,Italy,Female,Savings,False,False,5
338,105934.96,705.0,37.0,3.0,82463.69,73.0,Netherlands,Male,Savings,True,False,0
339,0.0,652.0,37.0,5.0,15928.49,4.0,Italy,Female,Savings,True,False,2
340,0.0,611.0,46.0,5.0,45886.33,48.0,Spain,Male,FullAccess,True,False,6
341,0.0,730.0,62.0,2.0,186489.95,2.0,Spain,Male,FullAccess,True,False,6
342,0.0,709.0,45.0,2.0,162922.65,17.0,Netherlands,Female,FullAccess,False,False,5
343,161525.96,544.0,21.0,10.0,9262.77,43.0,Netherlands,Female,FullAccess,True,False,1
344,147199.07,712.0,29.0,7.0,100000.325,27.0,Germany,Female,Savings,True,False,2
345,183102.29,752.0,38.0,3.0,71557.12,2.0,Italy,Male,Savings,True,False,6
346,127209.0,648.0,46.0,9.0,77405.95,83.0,Spain,Male,Savings,True,True,6
347,0.0,652.0,38.0,8.0,417.41,50.0,Spain,Male,FullAccess,False,True,4
348,97378.54,594.0,24.0,0.0,71405.17,10.0,Netherlands,Male,Savings,True,False,0
349,136925.09,645.0,37.0,2.0,153400.24,22.0,Germany,Female,FullAccess,False,False,5
350,54503.55,557.0,33.0,3.0,371.05,17.0,France,Male,Savings,True,False,3
351,0.0,547.0,32.0,8.0,67789.99,76.0,Germany,Male,Savings,True,False,6
352,0.0,701.0,39.0,9.0,100000.325,8.0,France,Female,FullAccess,False,False,5
353,135842.41,616.0,66.0,5.0,183840.51,29.0,Netherlands,Female,Savings,True,True,1
354,63349.75,605.0,52.0,1.0,108887.44,86.0,France,Male,Savings,True,False,3
355,129499.42,593.0,38.0,4.0,154071.27,21.0,Netherlands,Female,Savings,True,False,1
356,0.0,751.0,52.0,8.0,179291.85,1.0,Netherlands,Male,FullAccess,True,False,0
357,70438.01,443.0,36.0,6.0,56937.43,26.0,Spain,Male,FullAccess,False,False,4
358,0.0,685.0,23.0,8.0,112239.03,29.0,Netherlands,Male,FullAccess,True,False,0
359,0.0,718.0,36.0,5.0,45909.87,49.0,Italy,Male,Savings,True,False,6
360,141434.04,652.0,37.0,9.0,173779.25,34.0,Spain,Female,Savings,True,True,2
361,0.0,611.0,37.0,4.0,125696.26,33.0,Netherlands,Female,FullAccess,True,False,1
362,152958.29,668.0,37.0,10.0,159585.61,29.0,Netherlands,Male,Savings,True,False,0
363,138306.34,537.0,41.0,3.0,106761.47,35.0,Netherlands,Female,Savings,True,False,1
364,0.0,709.0,37.0,10.0,129590.18,48.0,Spain,Male,FullAccess,False,False,4
365,0.0,850.0,38.0,1.0,80006.65,17.0,Italy,Male,FullAccess,True,False,6
366,0.0,745.0,31.0,3.0,140451.52,27.0,Spain,Male,Savings,True,False,6
367,0.0,693.0,41.0,9.0,187929.43,29.0,Italy,Female,OnlineBank,True,True,2
368,0.0,795.0,35.0,8.0,167155.36,39.0,Spain,Male,FullAccess,True,False,6
369,0.0,652.0,26.0,8.0,191420.71,49.0,Spain,Male,FullAccess,False,False,4
370,110368.03,487.0,61.0,5.0,11384.45,48.0,Germany,Female,Savings,False,True,5
371,89588.35,556.0,39.0,9.0,94898.1,25.0,Italy,Female,Savings,True,False,2
372,0.0,643.0,46.0,6.0,106781.59,87.0,France,Female,FullAccess,False,False,5
373,0.0,605.0,37.0,6.0,100000.325,43.0,France,Female,FullAccess,False,False,5
374,115924.89,756.0,60.0,3.0,93524.19,32.0,Germany,Male,Savings,True,True,6
375,0.0,586.0,38.0,2.0,87168.46,29.0,France,Female,FullAccess,True,False,2
376,111756.5,535.0,40.0,7.0,100000.325,48.0,Germany,Male,Savings,True,True,6
377,0.0,678.0,35.0,4.0,125518.32,50.0,France,Male,Savings,True,False,3
378,0.0,596.0,39.0,5.0,48963.59,62.0,France,Male,Savings,True,False,3
379,162923.85,648.0,26.0,9.0,98368.24,69.0,Netherlands,Male,Savings,True,False,0
380,124576.65,492.0,39.0,10.0,148584.61,38.0,Germany,Male,FullAccess,True,False,6
381,0.0,486.0,40.0,9.0,76192.21,73.0,Netherlands,Female,Savings,True,False,1
382,99282.63,568.0,40.0,1.0,134600.94,86.0,Germany,Male,Savings,False,True,4
383,137946.39,619.0,57.0,3.0,100000.325,17.0,Italy,Male,Savings,True,True,6
384,127892.57,724.0,41.0,2.0,199645.45,6.0,Netherlands,Male,FullAccess,False,False,4
385,101084.36,652.0,33.0,0.0,42749.85,73.0,Germany,Female,Savings,True,False,2
386,114754.08,545.0,37.0,8.0,136050.44,74.0,Germany,Male,Savings,True,True,6
387,0.0,683.0,33.0,8.0,100000.325,33.0,Netherlands,Male,Savings,False,False,4
388,99286.98,762.0,51.0,3.0,85578.63,2.0,France,Female,Savings,False,False,5
389,79871.02,627.0,37.0,4.0,129826.89,39.0,Netherlands,Female,FullAccess,True,False,1
390,168190.33,800.0,38.0,2.0,68052.08,68.0,Italy,Female,FullAccess,True,False,2
391,0.0,652.0,35.0,3.0,80190.36,49.0,Netherlands,Female,Savings,False,False,5
392,0.0,790.0,31.0,9.0,84126.75,67.0,France,Female,Savings,True,False,2
393,121551.58,534.0,34.0,7.0,70179.0,24.0,France,Female,FullAccess,True,False,2
394,122220.19,745.0,46.0,2.0,118024.1,25.0,Italy,Male,Savings,True,False,6
395,116528.15,652.0,47.0,3.0,145704.19,83.0,Netherlands,Male,Savings,True,True,0
396,77780.29,748.0,26.0,1.0,183049.41,27.0,France,Female,Savings,False,False,5
397,125832.2,501.0,40.0,5.0,100000.325,23.0,Italy,Male,Savings,True,False,6
398,0.0,675.0,38.0,6.0,138777.0,53.0,France,Female,Savings,False,True,5
399,127299.34,652.0,47.0,6.0,124694.99,41.0,Spain,Male,FullAccess,True,False,6
400,0.0,850.0,40.0,5.0,119232.33,13.0,France,Male,FullAccess,False,False,4
401,110071.1,592.0,31.0,7.0,43921.36,61.0,Spain,Male,Savings,False,False,4
402,139432.37,590.0,37.0,3.0,100000.325,74.0,Netherlands,Male,Savings,True,False,0
403,0.0,733.0,33.0,3.0,7666.73,16.0,Netherlands,Male,Savings,True,False,0
404,0.0,711.0,38.0,3.0,68487.51,47.0,Netherlands,Male,FullAccess,True,False,0
405,95556.31,514.0,43.0,1.0,199273.98,23.0,Netherlands,Male,Savings,False,True,4
406,111681.98,468.0,29.0,1.0,195711.16,1.0,Netherlands,Male,FullAccess,True,False,0
407,133950.37,662.0,32.0,4.0,48725.68,1.0,Netherlands,Female,Savings,True,True,1
408,0.0,818.0,37.0,4.0,167036.94,14.0,Spain,Male,FullAccess,True,False,6
409,89968.69,608.0,33.0,9.0,68777.26,59.0,Netherlands,Male,Savings,True,False,0
410,0.0,850.0,32.0,9.0,18924.92,2.0,Netherlands,Female,FullAccess,True,False,1
411,0.0,816.0,38.0,5.0,71905.77,44.0,Netherlands,Female,OnlineBank,True,True,1
412,0.0,536.0,35.0,8.0,64833.28,35.0,Netherlands,Male,FullAccess,True,False,0
413,0.0,753.0,35.0,3.0,184843.77,10.0,France,Male,FullAccess,True,False,3
414,134169.62,652.0,27.0,10.0,176730.02,10.0,Spain,Male,Savings,True,False,6
415,149762.08,703.0,37.0,1.0,100000.325,57.0,France,Male,Savings,True,True,3
416,93844.69,774.0,26.0,2.0,28415.36,54.0,Italy,Male,Savings,True,False,6
417,0.0,785.0,28.0,5.0,77231.27,44.0,Netherlands,Male,FullAccess,True,False,0
418,0.0,571.0,33.0,1.0,102750.7,53.0,France,Male,FullAccess,True,False,3
419,141078.37,621.0,46.0,6.0,34580.8,77.0,Germany,Male,Savings,False,True,4
420,117992.59,652.0,31.0,1.0,183598.77,16.0,Netherlands,Female,Savings,True,False,1
421,0.0,569.0,38.0,7.0,108469.2,25.0,Italy,Male,Savings,True,False,6
422,156478.62,788.0,34.0,6.0,181196.76,3.0,Italy,Male,Savings,False,False,4
423,0.0,525.0,23.0,5.0,160249.1,83.0,Netherlands,Female,FullAccess,True,False,1
424,0.0,798.0,37.0,8.0,110783.28,33.0,France,Male,Savings,True,False,3
425,115217.99,486.0,37.0,9.0,144995.33,53.0,Germany,Male,FullAccess,True,False,6
426,0.0,615.0,61.0,9.0,150227.85,78.0,Netherlands,Male,FullAccess,True,True,0
427,155470.55,730.0,35.0,0.0,53718.28,14.0,Netherlands,Female,Savings,True,False,1
428,0.0,641.0,37.0,7.0,100000.325,37.0,France,Male,Savings,True,False,3
429,135096.77,542.0,39.0,3.0,14353.43,11.0,France,Male,Savings,True,True,3
430,0.0,692.0,30.0,2.0,130486.57,4.0,Netherlands,Male,FullAccess,False,False,4
431,0.0,714.0,55.0,5.0,100127.71,3.0,Netherlands,Female,Savings,True,False,1
432,97541.24,591.0,29.0,1.0,100000.325,30.0,Spain,Male,Savings,True,False,6
433,156067.05,652.0,41.0,2.0,9983.88,29.0,France,Female,Savings,True,False,2
434,81550.94,639.0,38.0,4.0,118974.77,4.0,Netherlands,Female,FullAccess,False,False,5
435,0.0,531.0,47.0,6.0,194998.34,81.0,France,Female,Savings,False,True,5
436,170061.92,673.0,38.0,2.0,134901.34,84.0,Netherlands,Male,FullAccess,False,True,4
437,92310.54,652.0,36.0,8.0,72924.56,29.0,Netherlands,Male,Savings,True,False,0
438,80613.93,806.0,40.0,5.0,142838.64,5.0,France,Male,Savings,True,False,3
439,121581.56,757.0,26.0,8.0,127059.04,9.0,Germany,Male,FullAccess,True,False,6
440,0.0,570.0,58.0,8.0,116503.92,24.0,France,Female,Savings,False,True,5
441,0.0,555.0,32.0,4.0,100000.325,11.0,Netherlands,Male,FullAccess,True,False,0
442,0.0,692.0,54.0,5.0,88721.84,2.0,France,Male,FullAccess,True,False,3
443,85891.55,774.0,60.0,5.0,74135.48,29.0,France,Male,Savings,True,True,3
444,77637.35,638.0,44.0,9.0,111346.22,19.0,Netherlands,Male,FullAccess,True,False,0
445,0.0,543.0,41.0,4.0,194902.16,69.0,Spain,Female,Savings,False,False,5
446,0.0,584.0,31.0,5.0,31474.27,58.0,France,Male,FullAccess,True,False,3
447,116927.89,691.0,30.0,7.0,21198.39,87.0,Germany,Male,Savings,True,False,6
448,137326.65,684.0,40.0,6.0,186976.6,56.0,Germany,Male,Savings,True,False,6
449,0.0,733.0,22.0,5.0,100000.325,11.0,Netherlands,Male,FullAccess,True,False,0
450,0.0,599.0,37.0,2.0,143739.29,5.0,Netherlands,Female,Savings,True,False,1
451,67238.98,524.0,31.0,10.0,161811.23,10.0,Netherlands,Female,FullAccess,True,False,1
452,86569.76,632.0,38.0,6.0,98090.91,48.0,Italy,Female,FullAccess,True,False,2
453,0.0,652.0,34.0,5.0,71095.41,50.0,Netherlands,Male,FullAccess,False,False,4
454,133598.4,734.0,34.0,6.0,100000.325,9.0,Netherlands,Male,Savings,True,False,0
455,136188.78,605.0,51.0,3.0,67110.59,10.0,Italy,Male,Savings,True,True,6
456,0.0,793.0,38.0,9.0,88225.02,45.0,Spain,Male,FullAccess,True,False,6
457,0.0,468.0,56.0,10.0,62256.87,0.0,France,Female,OnlineBank,False,True,5
458,120092.52,779.0,37.0,7.0,100000.325,33.0,Germany,Male,FullAccess,True,False,6
459,89685.92,707.0,58.0,6.0,126471.13,30.0,France,Male,Savings,False,False,4
460,211774.31,850.0,35.0,1.0,188574.12,79.0,Netherlands,Female,Savings,True,True,1
461,131317.48,652.0,56.0,7.0,119175.45,21.0,Netherlands,Male,Savings,True,False,0
462,93722.73,527.0,37.0,5.0,139093.73,12.0,Spain,Male,FullAccess,True,False,6
463,101160.99,696.0,32.0,8.0,115916.55,24.0,Germany,Male,Savings,True,False,6
464,120320.54,661.0,48.0,3.0,96463.25,39.0,Netherlands,Male,Savings,False,False,4
465,0.0,610.0,26.0,8.0,166031.08,90.0,France,Male,FullAccess,True,False,3
466,152827.99,572.0,48.0,3.0,38411.79,29.0,Germany,Female,Savings,True,True,2
467,64097.75,673.0,30.0,1.0,77783.35,21.0,France,Male,Savings,True,False,3
468,135219.57,702.0,26.0,5.0,59747.63,4.0,Netherlands,Female,Savings,False,False,5
469,93694.42,729.0,32.0,6.0,79919.13,4.0,France,Male,Savings,True,False,3
470,59408.63,543.0,35.0,10.0,76773.53,55.0,Spain,Male,Savings,True,False,6
471,114354.95,550.0,40.0,7.0,54018.93,56.0,Netherlands,Female,Savings,True,False,1
472,0.0,608.0,59.0,1.0,100000.325,82.0,France,Male,Savings,True,True,3
473,0.0,686.0,34.0,9.0,127569.8,50.0,Netherlands,Male,FullAccess,True,False,0
474,114931.35,564.0,62.0,5.0,18260.98,23.0,Italy,Female,OnlineBank,False,True,5
475,111071.36,745.0,28.0,1.0,73275.96,46.0,Netherlands,Female,Savings,True,True,1
476,0.0,833.0,37.0,8.0,136129.49,25.0,Netherlands,Male,FullAccess,True,False,0
477,0.0,622.0,26.0,5.0,153237.59,20.0,Netherlands,Male,FullAccess,True,False,0
478,64740.12,597.0,42.0,4.0,106841.12,5.0,Netherlands,Female,Savings,True,False,1
479,169312.13,721.0,51.0,0.0,109078.35,68.0,Spain,Male,Savings,True,True,6
480,0.0,504.0,49.0,7.0,87822.14,4.0,Italy,Female,OnlineBank,False,True,5
481,112652.08,842.0,44.0,2.0,100000.325,38.0,Netherlands,Female,FullAccess,True,False,1
482,0.0,587.0,38.0,0.0,47414.15,45.0,Italy,Male,Savings,True,False,6
483,143964.36,652.0,30.0,7.0,41879.99,83.0,Germany,Female,FullAccess,True,False,2
484,0.0,749.0,24.0,5.0,47911.03,9.0,France,Male,OnlineBank,True,False,3
485,0.0,721.0,36.0,3.0,28737.78,66.0,Netherlands,Female,FullAccess,True,False,1
486,128509.63,652.0,25.0,10.0,121562.33,47.0,Spain,Female,Savings,True,False,2
487,0.0,417.0,34.0,7.0,55003.79,66.0,Italy,Male,FullAccess,True,False,6
488,129834.67,574.0,33.0,3.0,193131.42,51.0,Netherlands,Male,Savings,True,False,0
489,0.0,590.0,51.0,3.0,191932.27,29.0,Italy,Female,OnlineBank,True,True,2
490,138241.9,587.0,40.0,5.0,159418.1,49.0,Italy,Male,FullAccess,True,False,6
491,91536.93,598.0,41.0,3.0,100000.325,48.0,Netherlands,Male,Savings,True,True,0
492,0.0,652.0,53.0,3.0,38913.68,5.0,Netherlands,Male,FullAccess,True,False,0
493,0.0,850.0,37.0,5.0,705.18,17.0,Spain,Female,Savings,True,False,2
494,105204.01,584.0,29.0,7.0,138490.03,7.0,Germany,Female,Savings,True,False,2
495,152968.73,652.0,61.0,1.0,82970.69,16.0,Italy,Male,Savings,False,False,4
496,158261.68,607.0,36.0,8.0,76744.72,3.0,Netherlands,Male,Savings,True,False,0
497,0.0,509.0,46.0,1.0,71244.59,49.0,France,Female,Savings,True,True,2
498,0.0,689.0,38.0,6.0,12182.15,29.0,Spain,Female,Savings,True,False,2
499,0.0,543.0,36.0,4.0,100000.325,8.0,France,Male,Savings,True,False,3
500,0.0,438.0,54.0,2.0,191763.07,46.0,Netherlands,Female,Savings,False,True,5
501,137715.66,652.0,63.0,1.0,37938.74,28.0,Netherlands,Female,Savings,True,False,1
502,121192.22,737.0,31.0,5.0,74890.58,3.0,Netherlands,Male,FullAccess,True,False,0
503,0.0,761.0,31.0,7.0,166698.18,12.0,Italy,Male,OnlineBank,True,False,6
504,100486.18,601.0,44.0,1.0,62678.53,0.0,Netherlands,Male,FullAccess,True,False,0
505,0.0,651.0,45.0,1.0,67740.08,29.0,France,Male,Savings,True,True,3
506,92566.53,745.0,37.0,9.0,161519.77,46.0,France,Male,FullAccess,True,False,3
507,0.0,648.0,49.0,5.0,100000.325,14.0,Italy,Female,FullAccess,True,True,2
508,110929.96,848.0,40.0,5.0,30876.84,11.0,Italy,Male,Savings,True,False,6
509,0.0,546.0,27.0,8.0,14858.1,9.0,Italy,Female,FullAccess,True,False,2
510,138901.61,439.0,37.0,3.0,75685.97,37.0,Netherlands,Female,Savings,True,False,1
511,123217.66,755.0,30.0,4.0,144183.1,23.0,Italy,Male,FullAccess,False,False,4
512,0.0,593.0,41.0,5.0,65170.66,76.0,Netherlands,Female,Savings,True,False,1
513,0.0,701.0,39.0,2.0,82526.92,13.0,Netherlands,Male,FullAccess,True,False,0
514,108431.87,607.0,33.0,2.0,109291.39,23.0,Netherlands,Female,FullAccess,False,True,5
515,0.0,586.0,57.0,3.0,6057.81,30.0,Netherlands,Female,FullAccess,False,False,5
516,72392.41,547.0,37.0,9.0,77077.14,54.0,Netherlands,Female,Savings,True,False,1
517,100946.71,652.0,51.0,2.0,179614.8,40.0,France,Female,Savings,False,True,5
518,170491.84,621.0,53.0,9.0,35588.07,65.0,Netherlands,Male,Savings,True,True,0
519,0.0,725.0,44.0,5.0,117356.14,19.0,France,Male,Savings,True,False,3
520,0.0,526.0,36.0,1.0,160696.72,58.0,France,Male,Savings,True,False,3
521,157296.02,519.0,47.0,6.0,147278.43,34.0,Netherlands,Female,FullAccess,False,True,5
522,144606.22,713.0,37.0,7.0,56594.36,12.0,Netherlands,Female,Savings,True,True,1
523,0.0,700.0,38.0,8.0,1299.75,49.0,Italy,Male,Savings,True,False,6
524,0.0,630.0,32.0,4.0,146326.45,45.0,Spain,Male,Savings,False,False,4
525,0.0,779.0,26.0,5.0,38296.21,6.0,Netherlands,Male,FullAccess,False,False,4
526,0.0,611.0,41.0,2.0,164061.6,86.0,Germany,Female,Savings,True,False,2
527,0.0,685.0,37.0,9.0,107811.28,42.0,Spain,Male,Savings,True,False,6
528,111574.41,646.0,39.0,5.0,30838.51,15.0,Netherlands,Male,Savings,True,False,0
529,162448.69,683.0,57.0,5.0,100000.325,61.0,Germany,Female,Savings,False,True,5
530,148249.54,484.0,34.0,4.0,33738.27,23.0,Germany,Female,Savings,False,False,5
531,0.0,601.0,43.0,8.0,110916.15,3.0,France,Female,OnlineBank,False,True,5
532,123709.46,762.0,26.0,7.0,169654.57,28.0,Netherlands,Female,FullAccess,True,False,1
533,0.0,687.0,37.0,9.0,69829.4,16.0,Netherlands,Female,Savings,False,False,5
534,0.0,566.0,30.0,5.0,54926.51,87.0,Netherlands,Male,Savings,True,True,0
535,150525.8,702.0,37.0,5.0,94728.49,29.0,France,Male,Savings,True,False,3
536,0.0,601.0,29.0,9.0,100000.325,9.0,Netherlands,Male,Savings,True,False,0
537,0.0,699.0,53.0,4.0,111307.98,17.0,Netherlands,Male,FullAccess,False,False,4
538,0.0,584.0,28.0,10.0,19834.32,38.0,France,Male,FullAccess,True,False,3
539,0.0,652.0,37.0,5.0,78397.24,12.0,France,Male,FullAccess,True,False,3
540,111018.98,698.0,51.0,5.0,86410.28,37.0,Germany,Female,Savings,True,False,2
541,129755.99,495.0,30.0,10.0,172749.65,42.0,Netherlands,Male,Savings,True,False,0
542,0.0,650.0,27.0,6.0,100000.325,84.0,France,Female,FullAccess,True,False,2
543,129555.7,605.0,37.0,2.0,13601.79,16.0,Netherlands,Male,Savings,True,False,0
544,87202.38,652.0,38.0,1.0,77866.91,12.0,Netherlands,Male,Savings,True,False,0
545,146133.39,688.0,26.0,8.0,175296.76,13.0,Germany,Male,Savings,True,False,6
546,0.0,727.0,31.0,0.0,121751.04,31.0,Italy,Female,Savings,True,True,2
547,170184.99,754.0,39.0,6.0,89593.26,80.0,Spain,Male,FullAccess,True,False,6
548,140745.33,612.0,62.0,8.0,193437.89,58.0,Netherlands,Female,Savings,True,True,1
549,139070.51,546.0,42.0,7.0,86945.0,10.0,Netherlands,Male,Savings,True,False,0
550,0.0,673.0,37.0,8.0,183318.79,3.0,Spain,Female,FullAccess,True,False,2
551,114193.24,593.0,35.0,9.0,71154.1,35.0,France,Male,Savings,True,False,3
552,167878.5,656.0,40.0,10.0,151887.16,1.0,Spain,Female,Savings,True,False,2
553,141616.55,535.0,53.0,5.0,75888.65,23.0,Netherlands,Male,FullAccess,True,False,0
554,0.0,678.0,36.0,3.0,89566.74,28.0,Germany,Male,FullAccess,False,False,4
555,129120.64,477.0,48.0,2.0,100000.325,14.0,Italy,Female,Savings,False,False,5
556,141325.56,427.0,37.0,1.0,93839.3,6.0,France,Male,Savings,True,False,3
557,78653.84,752.0,49.0,2.0,7698.6,50.0,Netherlands,Male,Savings,True,False,0
558,0.0,649.0,47.0,1.0,145593.85,13.0,Netherlands,Male,FullAccess,True,False,0
559,142253.65,799.0,28.0,3.0,45042.56,72.0,Italy,Female,Savings,True,False,2
560,0.0,589.0,61.0,1.0,61108.56,80.0,France,Female,Savings,True,True,2
561,115988.86,583.0,54.0,6.0,57553.98,77.0,Germany,Female,Savings,True,True,2
562,75592.43,839.0,33.0,10.0,62674.42,84.0,Netherlands,Female,Savings,True,False,1
563,0.0,540.0,44.0,3.0,12120.79,14.0,Germany,Male,Savings,True,False,6
564,67996.23,850.0,37.0,6.0,50129.87,90.0,Italy,Male,FullAccess,False,True,4
565,0.0,696.0,51.0,5.0,55022.43,54.0,Netherlands,Female,FullAccess,True,False,1
566,0.0,660.0,33.0,1.0,117834.91,75.0,Netherlands,Female,FullAccess,False,False,5
567,138778.15,682.0,48.0,1.0,168840.23,20.0,France,Male,Savings,False,False,4
568,147832.15,744.0,43.0,10.0,24234.11,24.0,France,Female,Savings,True,False,2
569,116060.08,752.0,48.0,5.0,156618.38,31.0,Spain,Male,Savings,True,True,6
570,112564.62,706.0,29.0,5.0,42334.38,57.0,Italy,Female,Savings,True,False,2
571,125406.58,583.0,27.0,1.0,110784.42,9.0,Netherlands,Female,Savings,True,False,1
572,135134.99,660.0,39.0,5.0,173683.0,75.0,Germany,Female,Savings,True,True,2
573,133102.92,819.0,37.0,9.0,27046.46,32.0,France,Female,Savings,True,True,2
574,42157.08,673.0,37.0,8.0,20598.59,76.0,Netherlands,Female,Savings,True,True,1
575,0.0,652.0,30.0,3.0,104991.28,24.0,France,Female,FullAccess,True,False,2
576,82259.29,578.0,38.0,7.0,8996.97,73.0,Netherlands,Male,Savings,True,False,0
577,0.0,438.0,36.0,4.0,64420.5,90.0,Netherlands,Female,FullAccess,True,False,1
578,0.0,652.0,37.0,6.0,145700.22,21.0,Italy,Male,FullAccess,True,False,6
579,0.0,629.0,49.0,4.0,100000.325,28.0,France,Male,FullAccess,True,False,3
580,0.0,720.0,52.0,7.0,14781.12,29.0,France,Male,Savings,True,False,3
